material;id_tienda;stock_restaurado
000000000000649868;3094;38
000000000000961236;3212;37
000000000000780250;3193;54
000000000000191021;3098;67
000000000000661119;3098;1402
000000000000606625;3088;133
000000000000017929;3187;328
000000000000225728;3088;77
000000000000667600;3092;179
000000000000321094;3092;2002
000000000000663245;3088;50
000000000645975001;3206;789
000000000000055532;3193;602
000000000000253711;3091;15
000000000000206654;3086;46
000000000000005963;3093;3117
000000000000607906;3180;216
000000000000023776;3085;101
000000000000710446;3086;127
000000000000118791;3085;26
000000000000052652;3206;506
000000000000506262;3074;75
000000000000189986;3089;137
000000000000636577;3091;87
000000000000005724;3086;319
000000000000579994;3093;60
000000000000145238;3193;148
000000000000351786;3172;176
000000000000607260;3193;8
000000000000631669;3193;96
000000000650059001;3085;184
000000000000203297;3088;29
000000000000141270;3172;131
000000000000355005;3089;40
000000000000004901;3093;30
000000000000621033;3187;313
000000000000062405;3225;1190
000000000000667696;3180;49
000000000000010632;3092;60
000000000000200713;3091;12
000000000000120789;3212;41
000000000648870001;3212;31
000000000000646386;3225;181
000000000000011506;3088;67
000000000000032238;3225;36
000000000000597755;3098;32
000000000000138712;3225;6110
000000000000646214;3098;73
000000000000628711;3193;58
000000000645975001;3093;257
000000000000883205;3187;29
000000000000907292;3085;156
000000000000010012;3086;224
000000000000118792;3187;100
000000000000571228;3193;381
000000000000191112;3212;132
000000000402629004;3074;3570
000000000000210484;3088;40
000000000000650198;3094;111
000000000000160867;3187;172
000000000400067006;3098;140
000000000000661944;3225;23
000000000000163044;3093;45
000000000000010579;3206;57
000000000000667762;3180;160
000000000000185005;3193;201
000000000000138712;3211;4485
000000000000652984;3206;68
000000000000975247;3223;8
000000000000230843;3091;112
000000000000955614;3193;37
000000000000503539;3187;642
000000000000133229;3212;613
000000000000216960;3089;36
000000000000665212;3225;30
000000000402163002;3211;101
000000000000124981;3193;791
000000000000566344;3089;121
000000000000014296;3093;42
000000000000120517;3089;127
000000000000008509;3074;99
000000000000639501;3223;88
000000000000567727;3091;28
000000000000646386;3088;757
000000000000652700;3180;606
000000000000639789;3225;12
000000000000167456;3088;395
000000000665771001;3074;76
000000000000640068;3206;13
000000000000664937;3091;36
000000000000181828;3093;19
000000000000141870;3088;48
000000000000005054;3211;212
000000000000665402;3225;27
000000000000640484;3091;37
000000000000710446;3089;176
000000000000173896;3206;59
000000000000052614;3172;109
000000000000667600;3086;33
000000000400218001;3074;139
000000000000506262;3172;148
000000000000662178;3206;60
000000000000354906;3093;80
000000000000130196;3085;117
000000000000639787;3225;31
000000000000210239;3086;468
000000000000899947;3098;476
000000000000165526;3172;221
000000000000010570;3092;188
000000000000010647;3085;155
000000000000938543;3098;12
000000000000638934;3187;92
000000000000605708;3092;802
000000000000133333;3094;38
000000000000607508;3211;23
000000000000010586;3093;201
000000000000213259;3085;25
000000000000607508;3089;23
000000000645975002;3225;441
000000000000634412;3094;80
000000000000187005;3091;416
000000000000899946;3212;1082
000000000000641093;3085;28
000000000000575145;3091;28
000000000000215154;3088;94
000000000000633961;3093;50
000000000666059003;3085;25
000000000000178386;3206;106
000000000000005760;3098;148
000000000000215380;3088;1088
000000000000052538;3091;62
000000000000174330;3223;61
000000000000024572;3086;1824
000000000000355618;3089;669
000000000000640873;3187;32
000000000000030965;3074;57
000000000400261002;3193;418
000000000000668903;3225;70
000000000000351785;3225;74
000000000000520463;3074;28
000000000000666101;3223;322
000000000000665741;3094;447
000000000000140119;3088;45
000000000000006495;3094;76
000000000000668125;3206;153
000000000000567912;3074;21
000000000000182568;3074;63
000000000000816588;3206;304
000000000000127649;3086;34
000000000000140119;3211;31
000000000000006446;3093;235
000000000000781195;3098;47
000000000000010517;3225;137
000000000402163002;3094;1875
000000000000543098;3225;37
000000000000052391;3074;68
000000000000648980;3212;165
000000000621962002;3211;34
000000000647039004;3085;29
000000000000543098;3089;41
000000000000052658;3092;166
000000000000218099;3093;58
000000000000651990;3187;116
000000000000617411;3092;37
000000000000052524;3085;46
000000000000024631;3091;99
000000000668910001;3094;631
000000000000006558;3223;767
000000000000780173;3093;363
000000000000630952;3180;47
000000000000613365;3187;30
000000000000795025;3193;1443
000000000000639525;3094;27
000000000000638228;3223;57
000000000402160009;3206;28
000000000000641093;3180;60
000000000000155394;3088;1528
000000000000663046;3180;81
000000000000663243;3093;77
000000000000181373;3180;29
000000000402613002;3085;4522
000000000000013475;3206;34
000000000000253327;3193;67
000000000000913286;3211;88
000000000000339668;3212;251
000000000000198447;3089;266
000000000000125621;3223;91
000000000000210393;3086;92
000000000000649345;3223;213
000000000000547306;3094;31
000000000000638532;3091;170
000000000000358032;3074;129
000000000000662371;3193;51
000000000000127649;3092;116
000000000000626753;3225;18
000000000668910001;3212;65
000000000000960218;3092;261
000000000000626753;3094;30
000000000000173898;3074;34
000000000000358391;3086;777
000000000000668651;3225;13
000000000000712974;3211;491
000000000000130196;3206;106
000000000000006126;3172;1939
000000000000665273;3223;20
000000000000179977;3091;87
000000000000303385;3091;134
000000000000141205;3098;88
000000000400069002;3212;380
000000000000641025;3223;384
000000000668190002;3074;128
000000000000665518;3094;23
000000000000006129;3180;158
000000000000516749;3193;655
000000000000615836;3180;68
000000000000010008;3187;465
000000000000186376;3225;35
000000000000138610;3086;66
000000000000603916;3193;261
000000000000133181;3098;279
000000000000641548;3180;62
000000000000639501;3086;34
000000000000005861;3085;89
000000000000052391;3086;41
000000000000005757;3086;175
000000000000653876;3180;12
000000000000135488;3092;439
000000000000618836;3212;17
000000000000966828;3172;249
000000000000520482;3172;213
000000000000059805;3089;145
000000000000192594;3223;11
000000000000632283;3193;59
000000000000612882;3092;41
000000000000933456;3211;37
000000000639107001;3225;35
000000000000566339;3086;142
000000000401864001;3089;24
000000000000667803;3212;11
000000000000052674;3211;131
000000000000860193;3085;19
000000000000612861;3074;59
000000000636515001;3086;27
000000000000052657;3086;198
000000000000031911;3225;47
000000000000170198;3172;201
000000000000180027;3225;21
000000000000173895;3093;53
000000000000133224;3187;318
000000000000667429;3225;156
000000000000638619;3206;25
000000000000180018;3086;33
000000000000006442;3193;4087
000000000000009130;3193;390
000000000000147553;3094;230
000000000000567412;3098;61
000000000000287807;3091;10
000000000000295106;3180;26
000000000000647173;3091;64
000000000000810438;3187;46
000000000000031416;3223;29
000000000000005756;3098;2025
000000000000018222;3098;25
000000000000120517;3212;107
000000000000166754;3172;75
000000000000179567;3223;199
000000000000006526;3223;197
000000000000128237;3088;199
000000000000176786;3211;8
000000000000178379;3212;137
000000000000015864;3180;112
000000000000640143;3225;34
000000000402613001;3193;465
000000000000141302;3212;375
000000000000128218;3211;174
000000000000640173;3092;49
000000000000358391;3225;101
000000000000182571;3085;43
000000000000011016;3206;84
000000000000662799;3187;32
000000000000530962;3180;43
000000000000665704;3091;71
000000000000868933;3193;271
000000000000569209;3093;58
000000000000195024;3180;25
000000000000562128;3091;184
000000000648870001;3086;98
000000000000013241;3187;75
000000000000146753;3180;150
000000000000197613;3187;24
000000000000779613;3086;39
000000000000667600;3225;173
000000000400329010;3212;495
000000000000052538;3180;278
000000000400185004;3074;224
000000000000629264;3223;18
000000000000005873;3206;99
000000000000175894;3187;20
000000000668910002;3180;170
000000000000661795;3074;15
000000000000351783;3086;207
000000000000214184;3225;21
000000000000208698;3225;19
000000000000612504;3211;86
000000000000023002;3085;214
000000000000766964;3085;25
000000000000759335;3074;1469
000000000000355621;3212;383
000000000000618365;3074;30
000000000000133435;3092;540
000000000000688936;3180;21
000000000000024668;3098;4366
000000000000569209;3091;57
000000000000169663;3206;52
000000000000046528;3187;515
000000000647039002;3093;15
000000000000118792;3094;185
000000000000631045;3225;22
000000000000620407;3212;432
000000000619006002;3206;18
000000000000561208;3206;106
000000000000030951;3206;19
000000000000328254;3091;47
000000000400067004;3086;376
000000000000652003;3098;65
000000000000192068;3212;16
000000000402160005;3091;149
000000000000635931;3086;185
000000000000863277;3180;30
000000000000692549;3092;20
000000000000356297;3086;29
000000000000141820;3172;351
000000000000668141;3225;102
000000000000566344;3211;132
000000000000519804;3187;118
000000000000640959;3172;2237
000000000000018250;3074;264
000000000000192563;3180;121
000000000000189987;3086;150
000000000000652003;3093;64
000000000000506149;3093;48
000000000000135092;3092;181
000000000668910001;3172;208
000000000000005961;3086;12
000000000000358358;3089;3585
000000000000005965;3172;22
000000000000635684;3172;36
000000000000779613;3094;31
000000000000824569;3074;34
000000000650100002;3074;150
000000000000629264;3193;36
000000000000651999;3091;89
000000000000640960;3098;176
000000000000186376;3193;37
000000000000052676;3085;123
000000000000604495;3074;23
000000000000638517;3086;15
000000000000181372;3074;138
000000000000210189;3089;74
000000000000145238;3223;40
000000000000189987;3089;98
000000000000007493;3193;628
000000000000598865;3086;437
000000000000059685;3223;219
000000000400070001;3093;191
000000000000631799;3206;9
000000000000010577;3212;13
000000000641229002;3212;229
000000000000171547;3187;271
000000000000295085;3212;21
000000000000006126;3225;1297
000000000000132115;3091;41
000000000000158523;3086;12
000000000000558053;3094;24
000000000000172456;3193;23
000000000000976752;3085;45
000000000000354918;3172;61
000000000000133179;3223;315
000000000665091001;3094;20
000000000000663244;3088;43
000000000000649345;3092;428
000000000000576448;3225;23
000000000000617412;3086;49
000000000000607911;3098;20
000000000000665799;3206;15
000000000000668903;3193;170
000000000000018137;3223;24
000000000000189558;3091;49
000000000000006519;3074;506
000000000000139492;3091;86
000000000665091001;3088;48
000000000648870002;3187;15
000000000000192843;3206;25
000000000000985918;3074;37
000000000000056648;3180;50
000000000000006457;3206;438
000000000000010526;3074;618
000000000634901002;3074;217
000000000616726002;3206;40
000000000000052679;3223;52
000000000000519804;3211;133
000000000000585243;3172;153
000000000000661795;3193;9
000000000000212914;3225;34
000000000000645721;3212;48
000000000000501361;3172;3484
000000000000780250;3187;80
000000000000632050;3212;32
000000000000152770;3172;49
000000000000565609;3172;46
000000000000007484;3180;242
000000000000566339;3074;259
000000000000612530;3223;13
000000000000648040;3172;29
000000000000035129;3085;70
000000000000052657;3225;89
000000000000718537;3223;2421
000000000000868530;3172;110
000000000000171547;3094;31
000000000000618835;3187;79
000000000401851006;3223;262
000000000402135002;3086;76
000000000000005760;3206;157
000000000000295106;3098;32
000000000400329006;3225;381
000000000000616112;3091;50
000000000000638517;3225;18
